tieu_de,gia,dia_chi,dien_tich_dat,phong_ngu,phong_tam,so_tang,phap_ly,ngay_dang
"Bán  Nhà mặt phố tạiTRUNG KÍNH, Phường Trung Hoà, Quận Cầu Giấy, Hà Nội","27,50 tỷ","TRUNG KÍNH, Phường Trung Hoà, Quận Cầu Giấy, Hà Nội",55 m²,3,4,4,Sổ đỏ / Sổ hồng,27/03/202600:04
"Bán  Nhà riêng tạiXã Đông Dư, Huyện Gia Lâm, Hà Nội",Thỏa thuận,"Xã Đông Dư, Huyện Gia Lâm, Hà Nội",33 m²,3,3,4,Sổ đỏ / Sổ hồng,27/03/202607:00
"Bán  Nhà riêng tạiLạc Long Quân, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội","15,20 tỷ","Lạc Long Quân, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội",51 m²,3,5,5,Sổ đỏ / Sổ hồng,27/03/202600:00
"Bán  Nhà riêng tạiThụy khuê, Phường Thụy Khuê, Quận Tây Hồ, Hà Nội","15,70 tỷ","Thụy khuê, Phường Thụy Khuê, Quận Tây Hồ, Hà Nội",57 m²,7,7,3,Sổ đỏ / Sổ hồng,27/03/202600:00
"Bán  Nhà riêng tạiĐường Việt Hưng, Phường Việt Hưng, Quận Long Biên, Hà Nội","15,80 tỷ","Đường Việt Hưng, Phường Việt Hưng, Quận Long Biên, Hà Nội",65 m²,,,4,Sổ đỏ / Sổ hồng,27/03/202600:00
"Bán  Nhà riêng tạiĐường Phúc Lợi, Phường Phúc Lợi, Quận Long Biên, Hà Nội","14,40 tỷ","Đường Phúc Lợi, Phường Phúc Lợi, Quận Long Biên, Hà Nội",60 m²,4,4,4,Sổ đỏ / Sổ hồng,27/03/202608:21
"Bán  Nhà riêng tạithiên hiền, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội","7,99 tỷ","thiên hiền, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội",32 m²,4,5,6,Sổ đỏ / Sổ hồng,27/03/202600:04
"Bán  Nhà biệt thự, liền kề tạithiên hiền, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội",42 tỷ,"thiên hiền, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội",136 m²,5,6,4,Sổ đỏ / Sổ hồng,27/03/202600:03
"Bán  Nhà biệt thự, liền kề tạiBắc Cầu, Phường Ngọc Thụy, Quận Long Biên, Hà Nội","13,90 tỷ","Bắc Cầu, Phường Ngọc Thụy, Quận Long Biên, Hà Nội",250 m²,4,3,4,Sổ đỏ / Sổ hồng,27/03/202600:00
"Bán  Nhà riêng tạiTô Vĩnh Diện, Phường Khương Trung, Quận Thanh Xuân, Hà Nội","19,30 tỷ","Tô Vĩnh Diện, Phường Khương Trung, Quận Thanh Xuân, Hà Nội",50 m²,7,4,5,Sổ đỏ / Sổ hồng,27/03/202600:00
"Bán  Nhà riêng tạiTân Thụy, Phường Phúc Đồng, Quận Long Biên, Hà Nội",15 tỷ,"Tân Thụy, Phường Phúc Đồng, Quận Long Biên, Hà Nội",43 m²,3,5,6,Sổ đỏ / Sổ hồng,27/03/202600:00
"Bán  Nhà riêng tạimạc thái tổ, Phường Yên Hoà, Quận Cầu Giấy, Hà Nội","34,90 tỷ","mạc thái tổ, Phường Yên Hoà, Quận Cầu Giấy, Hà Nội",50 m²,4,7,7,Sổ đỏ / Sổ hồng,27/03/202608:01
"Bán  Nhà riêng tạiPhố Trạm, Phường Long Biên, Quận Long Biên, Hà Nội","12,50 tỷ","Phố Trạm, Phường Long Biên, Quận Long Biên, Hà Nội",53 m²,5,2,5,Sổ đỏ / Sổ hồng,27/03/202600:00
"Bán  Nhà riêng tạiViệt Hưng, Phường Việt Hưng, Quận Long Biên, Hà Nội","18,90 tỷ","Việt Hưng, Phường Việt Hưng, Quận Long Biên, Hà Nội",65 m²,4,5,6,Sổ đỏ / Sổ hồng,27/03/202600:00
"Bán  Nhà riêng tạiPhạm Thận Duật, Phường Mai Dịch, Quận Cầu Giấy, Hà Nội","20,90 tỷ","Phạm Thận Duật, Phường Mai Dịch, Quận Cầu Giấy, Hà Nội",51 m²,6,7,5,Sổ đỏ / Sổ hồng,27/03/202600:00
"Bán  Nhà riêng tạiLê Trọng Tấn, Phường La Khê, Quận Hà Đông, Hà Nội","11,90 tỷ","Lê Trọng Tấn, Phường La Khê, Quận Hà Đông, Hà Nội",54 m²,4,,5,Sổ đỏ / Sổ hồng,26/03/202620:34
"Bán  Nhà mặt phố tạiĐường Chùa Láng, Phường Láng Thượng, Quận Đống Đa, Hà Nội","72,50 tỷ","Đường Chùa Láng, Phường Láng Thượng, Quận Đống Đa, Hà Nội",136 m²,8,8,5,Sổ đỏ / Sổ hồng,26/03/202620:21
"Bán  Nhà riêng tạisài đồng, Phường Sài Đồng, Quận Long Biên, Hà Nội","11,80 tỷ","sài đồng, Phường Sài Đồng, Quận Long Biên, Hà Nội",46 m²,,,6,Sổ đỏ / Sổ hồng,26/03/202618:08
"Bán  Nhà riêng tạiKIM GIANG, Phường Đại Kim, Quận Hoàng Mai, Hà Nội",32 tỷ,"KIM GIANG, Phường Đại Kim, Quận Hoàng Mai, Hà Nội",110 m²,37,37,7,Sổ đỏ / Sổ hồng,26/03/202622:55
"Bán  Nhà mặt phố tạiTÔN ĐỨC THẮNG, Phường Hàng Bột, Quận Đống Đa, Hà Nội",85 tỷ,"TÔN ĐỨC THẮNG, Phường Hàng Bột, Quận Đống Đa, Hà Nội",180 m²,5,6,5,Sổ đỏ / Sổ hồng,26/03/202622:27
"Bán Nhà biệt thự, liền kề theo dự ánKita Capital Ciputra tại Kita Capital Ciputra, VÕ CHÍ CÔNG, Phường Phú Thượng, Quận Tây Hồ, Hà Nội",62 tỷ,"Kita Capital Ciputra, VÕ CHÍ CÔNG, Phường Phú Thượng, Quận Tây Hồ, Hà Nội",150 m²,5,4,5,Sổ đỏ / Sổ hồng,26/03/202621:22
"Bán  Nhà riêng tạiĐại La, Phường Đồng Tâm, Quận Hai Bà Trưng, Hà Nội","20,50 tỷ","Đại La, Phường Đồng Tâm, Quận Hai Bà Trưng, Hà Nội",50 m²,5,4,6,Sổ đỏ / Sổ hồng,26/03/202620:49
"Bán  Nhà riêng tạiHỮU LÊ, Xã Hữu Hoà, Huyện Thanh Trì, Hà Nội","6,70 tỷ","HỮU LÊ, Xã Hữu Hoà, Huyện Thanh Trì, Hà Nội",42 m²,3,3,4,Sổ đỏ / Sổ hồng,26/03/202623:17
"Bán  Nhà biệt thự, liền kề tạiĐường Hàm Nghi, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội",52 tỷ,"Đường Hàm Nghi, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội",85 m²,2,7,6,Sổ đỏ / Sổ hồng,26/03/202619:58
"Bán  Nhà mặt phố tạiĐường Trần Quốc Vượng, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội",75 tỷ,"Đường Trần Quốc Vượng, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội",105 m²,34,40,8,Sổ đỏ / Sổ hồng,26/03/202620:09
"Bán  Nhà riêng tạiPhường Văn Quán, Quận Hà Đông, Hà Nội","8,70 tỷ","Phường Văn Quán, Quận Hà Đông, Hà Nội",33 m²,4,,5,Sổ đỏ / Sổ hồng,26/03/202620:38
"Bán  Nhà mặt phố tạiTUỆ TĨNH, Phường Nguyễn Du, Quận Hai Bà Trưng, Hà Nội",370 tỷ,"TUỆ TĨNH, Phường Nguyễn Du, Quận Hai Bà Trưng, Hà Nội",320 m²,10,10,4,Sổ đỏ / Sổ hồng,26/03/202621:51
"Bán  Nhà mặt phố tạiĐường Việt Hưng, Phường Việt Hưng, Quận Long Biên, Hà Nội","27,50 tỷ","Đường Việt Hưng, Phường Việt Hưng, Quận Long Biên, Hà Nội",80 m²,5,5,5,Sổ đỏ / Sổ hồng,26/03/202622:20
"Bán  Nhà riêng tạiĐường Cổ Linh, Phường Long Biên, Quận Long Biên, Hà Nội","8,40 tỷ","Đường Cổ Linh, Phường Long Biên, Quận Long Biên, Hà Nội",42 m²,4,3,4,Sổ đỏ / Sổ hồng,26/03/202618:08
"Bán  Nhà riêng tạiTrần Quốc Toản, Phường Hàng Bài, Quận Hoàn Kiếm, Hà Nội","12,20 tỷ","Trần Quốc Toản, Phường Hàng Bài, Quận Hoàn Kiếm, Hà Nội",35 m²,3,3,4,Sổ đỏ / Sổ hồng,26/03/202620:49
"Bán  Nhà riêng tạiĐường Nguyễn Văn Cừ, Phường Ngọc Lâm, Quận Long Biên, Hà Nội","11,50 tỷ","Đường Nguyễn Văn Cừ, Phường Ngọc Lâm, Quận Long Biên, Hà Nội",41 m²,4,,5,Sổ đỏ / Sổ hồng,26/03/202618:03
"Bán Nhà biệt thự, liền kề theo dự ánThe Sapphire 1 - Vinhomes Ocean Park tại The Sapphire 1 - Vinhomes Ocean Park, Xã Đa Tốn, Huyện Gia Lâm, Hà Nội",40 tỷ,"The Sapphire 1 - Vinhomes Ocean Park, Xã Đa Tốn, Huyện Gia Lâm, Hà Nội",150 m²,,,,Sổ đỏ / Sổ hồng,26/03/202616:02
"Bán  Nhà riêng tạibát khối, Phường Long Biên, Quận Long Biên, Hà Nội","5,75 tỷ","bát khối, Phường Long Biên, Quận Long Biên, Hà Nội",37 m²,4,,4,Sổ đỏ / Sổ hồng,26/03/202618:05
"Bán  Nhà mặt phố tạiđại linh, Phường Trung Văn, Quận Nam Từ Liêm, Hà Nội",27 tỷ,"đại linh, Phường Trung Văn, Quận Nam Từ Liêm, Hà Nội",70 m²,,,7,,26/03/202616:02
"Bán  Nhà mặt phố tạiđặng thai mai, Phường Quảng An, Quận Tây Hồ, Hà Nội",26 tỷ,"đặng thai mai, Phường Quảng An, Quận Tây Hồ, Hà Nội",80 m²,6,6,6,Sổ đỏ / Sổ hồng,26/03/202616:02
"Bán  Nhà riêng tạiHoàng Quốc Việt, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội","25,80 tỷ","Hoàng Quốc Việt, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội",53 m²,5,,6,Sổ đỏ / Sổ hồng,26/03/202615:32
"Bán Nhà biệt thự, liền kề theo dự ánVinhomes Ocean Park Gia Lâm tại Vinhomes Ocean Park Gia Lâm, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",34 tỷ,"Vinhomes Ocean Park Gia Lâm, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",150 m²,4,5,,Sổ đỏ / Sổ hồng,26/03/202617:01
"Bán  Nhà riêng tạiTây Mỗ, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội","8,80 tỷ","Tây Mỗ, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội",38 m²,3,5,5,Sổ đỏ / Sổ hồng,26/03/202616:00
"Bán  Nhà riêng tạipHẠM tUẤN tÀI, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội",26 tỷ,"pHẠM tUẤN tÀI, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội",50 m²,4,6,7,Sổ đỏ / Sổ hồng,26/03/202616:00
"Bán Nhà biệt thự, liền kề theo dự ánVinhomes Ocean Park Gia Lâm tại Vinhomes Ocean Park Gia Lâm, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",37 tỷ,"Vinhomes Ocean Park Gia Lâm, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",120 m²,,,,Sổ đỏ / Sổ hồng,26/03/202616:01
"Bán Nhà biệt thự, liền kề theo dự ánThe Sapphire 1 - Vinhomes Ocean Park tại The Sapphire 1 - Vinhomes Ocean Park, Xã Đa Tốn, Huyện Gia Lâm, Hà Nội",28 tỷ,"The Sapphire 1 - Vinhomes Ocean Park, Xã Đa Tốn, Huyện Gia Lâm, Hà Nội",150 m²,,,,Sổ đỏ / Sổ hồng,26/03/202616:00
"Bán  Nhà riêng tạiđường Ngọc Thụy, Phường Ngọc Thụy, Quận Long Biên, Hà Nội","7,45 tỷ","đường Ngọc Thụy, Phường Ngọc Thụy, Quận Long Biên, Hà Nội",45 m²,,,4,Sổ đỏ / Sổ hồng,26/03/202618:01
"Bán  Nhà riêng tạisài đồng, Phường Sài Đồng, Quận Long Biên, Hà Nội","5,70 tỷ","sài đồng, Phường Sài Đồng, Quận Long Biên, Hà Nội",33 m²,,,4,Sổ đỏ / Sổ hồng,26/03/202618:01
"Bán  Nhà riêng tạiMỹ đình, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội","10,60 tỷ","Mỹ đình, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội",38 m²,4,5,6,Sổ đỏ / Sổ hồng,26/03/202616:01
"Bán  Nhà riêng tạicổ linh , Phường Long Biên, Quận Long Biên, Hà Nội","7,35 tỷ","cổ linh , Phường Long Biên, Quận Long Biên, Hà Nội",33 m²,3,4,5,Sổ đỏ / Sổ hồng,26/03/202618:02
"Bán Nhà biệt thự, liền kề theo dự ánC37 Bộ Công An - Bắc Hà Tower tại C37 Bộ Công An - Bắc Hà Tower, Tố Hữu, Phường Trung Văn, Quận Nam Từ Liêm, Hà Nội",51 tỷ,"C37 Bộ Công An - Bắc Hà Tower, Tố Hữu, Phường Trung Văn, Quận Nam Từ Liêm, Hà Nội",134 m²,3,3,5,Sổ đỏ / Sổ hồng,26/03/202615:15
"Bán  Nhà mặt phố tạiGIÁP NHẤT, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội","49,50 tỷ","GIÁP NHẤT, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",80 m²,6,10,9,Sổ đỏ / Sổ hồng,26/03/202614:00
"Bán  Nhà riêng tạiPhường Mai Động, Quận Hoàng Mai, Hà Nội","9,30 tỷ","Phường Mai Động, Quận Hoàng Mai, Hà Nội",40 m²,,,4,Sổ đỏ / Sổ hồng,26/03/202614:00
"Bán  Nhà mặt phố tạithịnh liệt, Phường Thịnh Liệt, Quận Hoàng Mai, Hà Nội","21,50 tỷ","thịnh liệt, Phường Thịnh Liệt, Quận Hoàng Mai, Hà Nội",55 m²,5,5,6,Sổ đỏ / Sổ hồng,26/03/202615:28
"Bán  Nhà riêng tạiKIM GIANG, Phường Đại Kim, Quận Hoàng Mai, Hà Nội","34,50 tỷ","KIM GIANG, Phường Đại Kim, Quận Hoàng Mai, Hà Nội",90 m²,15,17,10,Sổ đỏ / Sổ hồng,26/03/202614:00
"Bán  Nhà riêng tạiNgọc trục, Phường Đại Mỗ, Quận Nam Từ Liêm, Hà Nội","10,80 tỷ","Ngọc trục, Phường Đại Mỗ, Quận Nam Từ Liêm, Hà Nội",50 m²,4,4,4,Sổ đỏ / Sổ hồng,26/03/202615:00
"Bán  Nhà riêng tạiPhường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội",14 tỷ,"Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội",57 m²,,,4,Sổ đỏ / Sổ hồng,26/03/202613:54
"Bán  Nhà riêng tạiTôn Đức Thắng, Phường Cát Linh, Quận Đống Đa, Hà Nội",20 tỷ,"Tôn Đức Thắng, Phường Cát Linh, Quận Đống Đa, Hà Nội",45 m²,5,5,4,Sổ đỏ / Sổ hồng,23/03/202613:01
"Bán  Nhà riêng tạitrần quốc hoàn, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội",21 tỷ,"trần quốc hoàn, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội",45 m²,4,6,7,Sổ đỏ / Sổ hồng,26/03/202615:00
"Bán  Nhà riêng tạiPhường Định Công, Quận Hoàng Mai, Hà Nội","8,70 tỷ","Phường Định Công, Quận Hoàng Mai, Hà Nội",40 m²,4,,6,Sổ đỏ / Sổ hồng,26/03/202615:12
"Bán  Nhà riêng tạiKhuất Duy Tiến, Phường Trung Hoà, Quận Cầu Giấy, Hà Nội","27,50 tỷ","Khuất Duy Tiến, Phường Trung Hoà, Quận Cầu Giấy, Hà Nội",55 m²,6,5,5,Sổ đỏ / Sổ hồng,26/03/202615:03
"Bán  Nhà riêng tạitây tựu, Phường Tây Tựu, Quận Bắc Từ Liêm, Hà Nội","5,50 tỷ","tây tựu, Phường Tây Tựu, Quận Bắc Từ Liêm, Hà Nội",35 m²,4,4,4,Sổ đỏ / Sổ hồng,26/03/202614:33
"Bán  Nhà riêng tạiMỹ đình, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội","14,80 tỷ","Mỹ đình, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội",56 m²,9,9,5,Sổ đỏ / Sổ hồng,26/03/202615:00
"Bán  Nhà riêng tạicầu giấy, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội",14 tỷ,"cầu giấy, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội",45 m²,6,5,5,Sổ đỏ / Sổ hồng,26/03/202615:00
"Bán  Nhà riêng tạitruong định, Phường Trương Định, Quận Hai Bà Trưng, Hà Nội","4,60 tỷ","truong định, Phường Trương Định, Quận Hai Bà Trưng, Hà Nội",30 m²,3,3,4,Sổ đỏ / Sổ hồng,26/03/202611:21
"Bán  Nhà riêng tạiphú mỹ, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội","8,50 tỷ","phú mỹ, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội",30 m²,,,6,Sổ đỏ / Sổ hồng,26/03/202611:40
"Bán  Nhà riêng tạiThịnh liệt , Phường Thịnh Liệt, Quận Hoàng Mai, Hà Nội","10,90 tỷ","Thịnh liệt , Phường Thịnh Liệt, Quận Hoàng Mai, Hà Nội",35 m²,3,4,5,Sổ đỏ / Sổ hồng,26/03/202611:19
"Bán  Nhà riêng tạiTrung Kính, Phường Trung Hoà, Quận Cầu Giấy, Hà Nội","33,90 tỷ","Trung Kính, Phường Trung Hoà, Quận Cầu Giấy, Hà Nội",105 m²,9,5,6,Sổ đỏ / Sổ hồng,26/03/202612:00
"Bán  Nhà riêng tạiĐê la thành, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội","38,90 tỷ","Đê la thành, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",43 m²,8,6,9,Sổ đỏ / Sổ hồng,26/03/202611:19
"Bán  Nhà mặt phố tạiKhương Đình, Phường Khương Đình, Quận Thanh Xuân, Hà Nội","9,80 tỷ","Khương Đình, Phường Khương Đình, Quận Thanh Xuân, Hà Nội",35 m²,4,5,6,Sổ đỏ / Sổ hồng,23/03/202617:52
"Bán  Nhà mặt phố tạiKim đồng , Phường Giáp Bát, Quận Hoàng Mai, Hà Nội","28,20 tỷ","Kim đồng , Phường Giáp Bát, Quận Hoàng Mai, Hà Nội",61 m²,4,3,4,Sổ đỏ / Sổ hồng,26/03/202611:21
"Bán  Nhà riêng tạiphú mỹ, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội","7,85 tỷ","phú mỹ, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội",30 m²,,,5,Sổ đỏ / Sổ hồng,26/03/202611:39
"Bán  Nhà riêng tạiTrần Quốc Hoàn, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội","27,80 tỷ","Trần Quốc Hoàn, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội",41 m²,,,7,Sổ đỏ / Sổ hồng,26/03/202612:00
"Bán Nhà biệt thự, liền kề theo dự ánGamuda Gardens tại Gamuda, Phường Trần Phú, Quận Hoàng Mai, Hà Nội",105 tỷ,"Gamuda, Phường Trần Phú, Quận Hoàng Mai, Hà Nội",318 m²,4,5,3,Sổ đỏ / Sổ hồng,26/03/202611:21
"Bán  Nhà riêng tạiTrường Chinh, Phường Khương Mai, Quận Thanh Xuân, Hà Nội","13,50 tỷ","Trường Chinh, Phường Khương Mai, Quận Thanh Xuân, Hà Nội",31 m²,,,5,Sổ đỏ / Sổ hồng,26/03/202612:00
"Bán  Nhà riêng tạiTân mai , Phường Tân Mai, Quận Hoàng Mai, Hà Nội","12,30 tỷ","Tân mai , Phường Tân Mai, Quận Hoàng Mai, Hà Nội",50 m²,6,4,6,Sổ đỏ / Sổ hồng,26/03/202611:19
"Bán  Nhà riêng tạiLáng, Phường Ngã Tư Sở, Quận Đống Đa, Hà Nội","10,50 tỷ","Láng, Phường Ngã Tư Sở, Quận Đống Đa, Hà Nội",58 m²,,,4,Sổ đỏ / Sổ hồng,26/03/202612:00
"Bán  Nhà riêng tạiNguyễn Khánh Toàn, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội","19,20 tỷ","Nguyễn Khánh Toàn, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội",50 m²,4,6,6,Sổ đỏ / Sổ hồng,26/03/202612:00
"Bán  Nhà riêng tạiPhường Phố Huế, Quận Hai Bà Trưng, Hà Nội","12,95 tỷ","Phường Phố Huế, Quận Hai Bà Trưng, Hà Nội",45 m²,,,5,Sổ đỏ / Sổ hồng,26/03/202610:02
"Bán  Nhà riêng tạiTân mai, Phường Tân Mai, Quận Hoàng Mai, Hà Nội","10,50 tỷ","Tân mai, Phường Tân Mai, Quận Hoàng Mai, Hà Nội",30 m²,4,5,6,Sổ đỏ / Sổ hồng,26/03/202611:18
"Bán  Nhà riêng tạiminh khai, Phường Mai Động, Quận Hoàng Mai, Hà Nội","6,85 tỷ","minh khai, Phường Mai Động, Quận Hoàng Mai, Hà Nội",30 m²,3,2,3,Sổ đỏ / Sổ hồng,26/03/202611:18
"Bán  Nhà biệt thự, liền kề tạiĐền lừ, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội","33,20 tỷ","Đền lừ, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội",55 m²,8,10,7,Sổ đỏ / Sổ hồng,26/03/202611:19
"Bán  Nhà riêng tạiPhan Đình Giót, Phường La Khê, Quận Hà Đông, Hà Nội","9,20 tỷ","Phan Đình Giót, Phường La Khê, Quận Hà Đông, Hà Nội",37 m²,3,4,5,Sổ đỏ / Sổ hồng,26/03/202610:49
"Bán  Nhà mặt phố tạihàng buồm, Phường Hàng Buồm, Quận Hoàn Kiếm, Hà Nội",169 tỷ,"hàng buồm, Phường Hàng Buồm, Quận Hoàn Kiếm, Hà Nội",250 m²,3,3,2,Sổ đỏ / Sổ hồng,26/03/202611:18
"Bán  Nhà mặt phố tạiĐiện biên phủ , Phường Điện Biên, Quận Ba Đình, Hà Nội",90 tỷ,"Điện biên phủ , Phường Điện Biên, Quận Ba Đình, Hà Nội",113 m²,10,8,5,Sổ đỏ / Sổ hồng,26/03/202611:18
"Bán  Nhà riêng tạiHoàng Công, Phường Kiến Hưng, Quận Hà Đông, Hà Nội","17,35 tỷ","Hoàng Công, Phường Kiến Hưng, Quận Hà Đông, Hà Nội",50 m²,4,,7,Sổ đỏ / Sổ hồng,26/03/202610:56
"Bán  Nhà riêng tạiPhường Bạch Mai, Quận Hai Bà Trưng, Hà Nội","10,35 tỷ","Phường Bạch Mai, Quận Hai Bà Trưng, Hà Nội",30 m²,3,,5,Sổ đỏ / Sổ hồng,26/03/202610:22
"Bán  Nhà riêng tạiTrung Kính, Phường Trung Hoà, Quận Cầu Giấy, Hà Nội",29 tỷ,"Trung Kính, Phường Trung Hoà, Quận Cầu Giấy, Hà Nội",50 m²,6,5,5,Sổ đỏ / Sổ hồng,26/03/202610:01
"Bán  Nhà mặt phố tạiLinh đàm, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội",51 tỷ,"Linh đàm, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội",154 m²,3,,8,Sổ đỏ / Sổ hồng,26/03/202611:14
"Bán Nhà biệt thự, liền kề theo dự ánRue De Charme tại Nguyễn xiển , Phường Hạ Đình, Quận Thanh Xuân, Hà Nội",48 tỷ,"Nguyễn xiển , Phường Hạ Đình, Quận Thanh Xuân, Hà Nội",117 m²,6,8,6,Sổ đỏ / Sổ hồng,26/03/202611:18
"Bán  Nhà riêng tạiXA LA, Phường Phúc La, Quận Hà Đông, Hà Nội","16,80 tỷ","XA LA, Phường Phúc La, Quận Hà Đông, Hà Nội",50 m²,5,4,4,Sổ đỏ / Sổ hồng,26/03/202610:01
"Bán  Nhà mặt phố tạiXÃ ĐÀN, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",30 tỷ,"XÃ ĐÀN, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",52 m²,,,4,Sổ đỏ / Sổ hồng,26/03/202611:18
"Bán  Nhà mặt phố tạiThịnh liệt , Phường Thịnh Liệt, Quận Hoàng Mai, Hà Nội","22,50 tỷ","Thịnh liệt , Phường Thịnh Liệt, Quận Hoàng Mai, Hà Nội",45 m²,6,6,6,Sổ đỏ / Sổ hồng,26/03/202611:19
"Bán  Nhà riêng tạiĐường Hoàng Liệt, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội","9,20 tỷ","Đường Hoàng Liệt, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội",40 m²,4,4,5,Sổ đỏ / Sổ hồng,26/03/202608:34
"Bán  Nhà riêng tạiPhường Mễ Trì, Quận Nam Từ Liêm, Hà Nội","7,60 tỷ","Phường Mễ Trì, Quận Nam Từ Liêm, Hà Nội",30 m²,,,5,Sổ đỏ / Sổ hồng,26/03/202608:28
"Bán  Nhà riêng tạiPhường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội","8,50 tỷ","Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội",30 m²,,,6,Sổ đỏ / Sổ hồng,26/03/202608:24
