tieu_de,gia,dia_chi,dien_tich_dat,phong_ngu,phong_tam,so_tang,phap_ly,ngay_dang
"Bán Nhà mặt phố tạiĐiện biên phủ , Phường Điện Biên, Quận Ba Đình, Hà Nội",90,"Điện biên phủ , Phường Điện Biên, Quận Ba Đình, Hà Nội",113,10,8,5,Sổ hồng,3/26/2026
"Bán Nhà riêng tạiTrung Kính, Phường Trung Hoà, Quận Cầu Giấy, Hà Nội",29,"Trung Kính, Phường Trung Hoà, Quận Cầu Giấy, Hà Nội",50,6,5,5,Sổ hồng,3/26/2026
"Bán Nhà biệt thự, liền kề theo dự ánRue De Charme tại Nguyễn xiển , Phường Hạ Đình, Quận Thanh Xuân, Hà Nội",48,"Nguyễn xiển , Phường Hạ Đình, Quận Thanh Xuân, Hà Nội",117,6,8,6,Sổ hồng,3/26/2026
"Bán Nhà riêng tạiXA LA, Phường Phúc La, Quận Hà Đông, Hà Nội",16.8,"XA LA, Phường Phúc La, Quận Hà Đông, Hà Nội",50,5,4,4,Sổ hồng,3/26/2026
"Bán Nhà mặt phố tạiThịnh liệt , Phường Thịnh Liệt, Quận Hoàng Mai, Hà Nội",22.5,"Thịnh liệt , Phường Thịnh Liệt, Quận Hoàng Mai, Hà Nội",45,6,6,6,Sổ hồng,3/26/2026
"Bán Nhà riêng tạiĐường Hoàng Liệt, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội",9.2,"Đường Hoàng Liệt, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội",40,4,4,5,Sổ hồng,3/26/2026
"Bán Nhà riêng tạibắc sơn, Thị trấn Chúc Sơn, Huyện Chương Mỹ, Hà Nội",4.25,"bắc sơn, Thị trấn Chúc Sơn, Huyện Chương Mỹ, Hà Nội",45,5,3,4,Sổ hồng,3/26/2026
"Bán Nhà riêng tạiTrung Tựu, Phường Tây Tựu, Quận Bắc Từ Liêm, Hà Nội",5.99,"Trung Tựu, Phường Tây Tựu, Quận Bắc Từ Liêm, Hà Nội",31,3,3,5,Sổ hồng,3/26/2026
"Bán Nhà riêng tạiPhú Diễn, Phường Phú Diễn, Quận Bắc Từ Liêm, Hà Nội",6.3,"Phú Diễn, Phường Phú Diễn, Quận Bắc Từ Liêm, Hà Nội",36,3,3,5,Sổ hồng,3/26/2026
"Bán Nhà mặt phố tạiTrần Khánh Dư, Phường Cửa Nam, Quận Hoàn Kiếm, Hà Nội",95,"Trần Khánh Dư, Phường Cửa Nam, Quận Hoàn Kiếm, Hà Nội",210,4,4,4,Sổ hồng,3/25/2026
"Bán Nhà mặt phố tạiHoàng Quốc Việt, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội",28.8,"Hoàng Quốc Việt, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội",58,6,6,7,Sổ hồng,3/26/2026
"Bán Nhà riêng tạiKim đồng , Phường Giáp Bát, Quận Hoàng Mai, Hà Nội",19.5,"Kim đồng , Phường Giáp Bát, Quận Hoàng Mai, Hà Nội",48,4,4,5,Sổ hồng,3/26/2026
"Bán Nhà riêng tạidi ai, Xã Di Trạch, Huyện Hoài Đức, Hà Nội",6.6,"di ai, Xã Di Trạch, Huyện Hoài Đức, Hà Nội",35,6,4,5,Sổ hồng,3/25/2026
"Bán Nhà riêng tạiCầu Diễn, Phường Phúc Diễn, Quận Bắc Từ Liêm, Hà Nội",6.9,"Cầu Diễn, Phường Phúc Diễn, Quận Bắc Từ Liêm, Hà Nội",35,3,3,5,Sổ hồng,3/26/2026
"Bán Nhà mặt phố tạiNguyễn cảnh dị , Phường Đại Kim, Quận Hoàng Mai, Hà Nội",22.5,"Nguyễn cảnh dị , Phường Đại Kim, Quận Hoàng Mai, Hà Nội",54,6,4,5,Sổ hồng,3/26/2026
"Bán Nhà riêng tạiĐường Huỳnh Thúc Kháng, Phường Láng Thượng, Quận Đống Đa, Hà Nội",19,"Đường Huỳnh Thúc Kháng, Phường Láng Thượng, Quận Đống Đa, Hà Nội",60,4,5,5,Sổ hồng,3/25/2026
"Bán Nhà riêng tạiKhuất Duy Tiến, Phường Thanh Xuân Bắc, Quận Thanh Xuân, Hà Nội",13.5,"Khuất Duy Tiến, Phường Thanh Xuân Bắc, Quận Thanh Xuân, Hà Nội",43,6,5,8,Sổ hồng,3/25/2026
"Bán Nhà biệt thự, liền kề tạiĐường Dịch Vọng Hậu, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội",126.5,"Đường Dịch Vọng Hậu, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội",236,6,5,4,Sổ hồng,3/25/2026
"Bán Nhà riêng tạiNGỤY NHƯ KON TUM, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",17.8,"NGỤY NHƯ KON TUM, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",35,3,5,6,Sổ hồng,3/25/2026
"Bán Nhà mặt phố tạiNGUYỄN LÂN, Phường Phương Liệt, Quận Thanh Xuân, Hà Nội",18,"NGUYỄN LÂN, Phường Phương Liệt, Quận Thanh Xuân, Hà Nội",40,3,4,5,Sổ hồng,3/25/2026
"Bán Nhà riêng tạiĐặng Tiến Đông, Phường Trung Liệt, Quận Đống Đa, Hà Nội",16.6,"Đặng Tiến Đông, Phường Trung Liệt, Quận Đống Đa, Hà Nội",50,4,3,7,Sổ hồng,3/25/2026
"Bán Nhà mặt phố tạidịch vọng hậu, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội",330,"dịch vọng hậu, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội",340,7,12,9,Sổ hồng,3/25/2026
"Bán Nhà riêng tạiĐường Chùa Bộc, Phường Trung Liệt, Quận Đống Đa, Hà Nội",29.8,"Đường Chùa Bộc, Phường Trung Liệt, Quận Đống Đa, Hà Nội",70,6,8,6,Sổ hồng,3/25/2026
"Bán Nhà mặt phố tạiMAI HẮC ĐẾ, Phường Nguyễn Du, Quận Hai Bà Trưng, Hà Nội",122,"MAI HẮC ĐẾ, Phường Nguyễn Du, Quận Hai Bà Trưng, Hà Nội",110,8,9,10,Sổ hồng,3/25/2026
"Bán Nhà mặt phố tạiCHÙA LÁNG, Phường Láng Thượng, Quận Đống Đa, Hà Nội",110,"CHÙA LÁNG, Phường Láng Thượng, Quận Đống Đa, Hà Nội",120,7,8,9,Sổ hồng,3/25/2026
"Bán Nhà riêng tạiNGUYỄN SƠN, Phường Bồ Đề, Quận Long Biên, Hà Nội",21,"NGUYỄN SƠN, Phường Bồ Đề, Quận Long Biên, Hà Nội",74,4,3,4,Sổ hồng,3/25/2026
"Bán Nhà mặt phố tạitú mỡ, Phường Trung Hoà, Quận Cầu Giấy, Hà Nội",37,"tú mỡ, Phường Trung Hoà, Quận Cầu Giấy, Hà Nội",60,6,7,8,Sổ hồng,3/25/2026
"Bán Nhà biệt thự, liền kề tạiXuân thủy, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội",37.5,"Xuân thủy, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội",222,4,4,4,Sổ hồng,3/25/2026
"Bán Nhà biệt thự, liền kề theo dự ánMailand Hanoi City tại Mailand Hanoi City, Xã An Khánh, Huyện Hoài Đức, Hà Nội",35.7,"Mailand Hanoi City, Xã An Khánh, Huyện Hoài Đức, Hà Nội",255,6,5,9,Sổ hồng,3/25/2026
"Bán Nhà biệt thự, liền kề tạiTô ngọc vân, Phường Quảng An, Quận Tây Hồ, Hà Nội",53.6,"Tô ngọc vân, Phường Quảng An, Quận Tây Hồ, Hà Nội",101,4,4,4,Sổ hồng,3/25/2026
"Bán Nhà riêng tạiLạc long quân, Phường Xuân La, Quận Tây Hồ, Hà Nội",30.8,"Lạc long quân, Phường Xuân La, Quận Tây Hồ, Hà Nội",93,6,4,5,Sổ hồng,3/25/2026
"Bán Nhà mặt phố tạiNhật chiêu, Phường Tứ Liên, Quận Tây Hồ, Hà Nội",203,"Nhật chiêu, Phường Tứ Liên, Quận Tây Hồ, Hà Nội",220,6,8,6,Sổ hồng,3/25/2026
"Bán Nhà mặt phố tạiLạc long quân, Phường Xuân La, Quận Tây Hồ, Hà Nội",48.5,"Lạc long quân, Phường Xuân La, Quận Tây Hồ, Hà Nội",68,5,6,6,Sổ hồng,3/25/2026
"Bán Nhà mặt phố tạiHoàng Cầu, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",30.8,"Hoàng Cầu, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",61,6,5,6,Sổ hồng,3/25/2026
"Bán Nhà riêng tạiQuảng khánh, Phường Quảng An, Quận Tây Hồ, Hà Nội",25.8,"Quảng khánh, Phường Quảng An, Quận Tây Hồ, Hà Nội",73,7,5,5,Sổ hồng,3/25/2026
"Bán Nhà riêng tạiĐường Cổ Linh, Phường Long Biên, Quận Long Biên, Hà Nội",13.5,"Đường Cổ Linh, Phường Long Biên, Quận Long Biên, Hà Nội",57,4,5,5,Sổ hồng,3/25/2026
"Bán Nhà biệt thự, liền kề tạitrung kính, Phường Thanh Xuân Trung, Quận Thanh Xuân, Hà Nội",47,"trung kính, Phường Thanh Xuân Trung, Quận Thanh Xuân, Hà Nội",172,8,5,6,Sổ hồng,3/25/2026
"Bán Nhà riêng tạilương ngọc quyến, Phường Văn Quán, Quận Hà Đông, Hà Nội",16.9,"lương ngọc quyến, Phường Văn Quán, Quận Hà Đông, Hà Nội",45,7,6,7,Sổ hồng,3/25/2026
"Bán Nhà riêng tạiĐường Ngọc Lâm, Phường Bồ Đề, Quận Long Biên, Hà Nội",21,"Đường Ngọc Lâm, Phường Bồ Đề, Quận Long Biên, Hà Nội",80,6,7,6,Sổ hồng,3/25/2026
"Bán Nhà riêng tạiLÊ QUANG ĐẠO, Phường Phú Đô, Quận Nam Từ Liêm, Hà Nội",14.8,"LÊ QUANG ĐẠO, Phường Phú Đô, Quận Nam Từ Liêm, Hà Nội",45,3,4,5,Sổ hồng,3/25/2026
"Bán Nhà biệt thự, liền kề theo dự ánKhu đô thị Geleximco - Lê Trọng Tấn tại Khu đô thị Geleximco - Lê Trọng Tấn, lê trọng tấn, Phường Dương Nội, Quận Hà Đông, Hà Nội",29.5,"Khu đô thị Geleximco - Lê Trọng Tấn, lê trọng tấn, Phường Dương Nội, Quận Hà Đông, Hà Nội",95,3,4,9,Sổ hồng,3/25/2026
"Bán Nhà biệt thự, liền kề theo dự ánAn Vượng Villa tại An Vượng Villa, Phường Dương Nội, Quận Hà Đông, Hà Nội",89,"An Vượng Villa, Phường Dương Nội, Quận Hà Đông, Hà Nội",180,6,3,6,Sổ hồng,3/25/2026
"Bán Nhà riêng tạitrần quốc hoàn, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội",27,"trần quốc hoàn, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội",41,4,4,8,Sổ hồng,3/25/2026
"Bán Nhà riêng tạiXuân Thủy, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội",27,"Xuân Thủy, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội",60,4,6,7,Sổ hồng,3/25/2026
"Bán Nhà riêng tạiPhú diễn, Phường Phú Diễn, Quận Bắc Từ Liêm, Hà Nội",13,"Phú diễn, Phường Phú Diễn, Quận Bắc Từ Liêm, Hà Nội",85,4,4,8,Sổ hồng,3/25/2026
"Bán Nhà biệt thự, liền kề tạitrịnh văn bô, Phường Phương Canh, Quận Nam Từ Liêm, Hà Nội",19.9,"trịnh văn bô, Phường Phương Canh, Quận Nam Từ Liêm, Hà Nội",65,5,6,8,Sổ hồng,3/25/2026
"Bán Nhà biệt thự, liền kề tạiđỗ quang, Phường Trung Hoà, Quận Cầu Giấy, Hà Nội",58,"đỗ quang, Phường Trung Hoà, Quận Cầu Giấy, Hà Nội",100,3,4,7,Sổ hồng,3/25/2026
"Bán Nhà riêng tạiMễ trì Hạ, Phường Mễ Trì, Quận Nam Từ Liêm, Hà Nội",16.6,"Mễ trì Hạ, Phường Mễ Trì, Quận Nam Từ Liêm, Hà Nội",55,4,5,5,Sổ hồng,3/25/2026
"Bán Nhà riêng tạiMỹ đình, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội",10.6,"Mỹ đình, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội",38,6,7,7,Sổ hồng,3/25/2026
"Bán Nhà mặt phố tạiVõng thị, Phường Thụy Khuê, Quận Tây Hồ, Hà Nội",7.9,"Võng thị, Phường Thụy Khuê, Quận Tây Hồ, Hà Nội",30,3,4,5,Sổ hồng,3/25/2026
"Bán Nhà mặt phố tạihoàng quốc việt, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội",28,"hoàng quốc việt, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội",65,6,7,7,Sổ hồng,3/25/2026
"Bán Nhà riêng tạiphùng khoang, Phường Trung Văn, Quận Nam Từ Liêm, Hà Nội",10.7,"phùng khoang, Phường Trung Văn, Quận Nam Từ Liêm, Hà Nội",37,4,5,7,Sổ hồng,3/25/2026
"Bán Nhà riêng tạiláng hạ, Phường Láng Hạ, Quận Đống Đa, Hà Nội",17.9,"láng hạ, Phường Láng Hạ, Quận Đống Đa, Hà Nội",50,3,4,6,Sổ hồng,3/25/2026
"Bán Nhà riêng tạiHoa Lư, Phường Lê Đại Hành, Quận Hai Bà Trưng, Hà Nội",14.2,"Hoa Lư, Phường Lê Đại Hành, Quận Hai Bà Trưng, Hà Nội",38,3,4,5,Sổ hồng,3/25/2026
"Bán Nhà mặt phố tạiLò Đúc, Phường Đống Mác, Quận Hai Bà Trưng, Hà Nội",26.8,"Lò Đúc, Phường Đống Mác, Quận Hai Bà Trưng, Hà Nội",45,3,3,4,Sổ hồng,3/25/2026
"Bán Nhà riêng tạiVõ Thị Sáu, Phường Thanh Nhàn, Quận Hai Bà Trưng, Hà Nội",15.25,"Võ Thị Sáu, Phường Thanh Nhàn, Quận Hai Bà Trưng, Hà Nội",56,7,7,5,Sổ hồng,3/25/2026
"Bán Nhà riêng tạicầu diễn, Phường Cầu Diễn, Quận Nam Từ Liêm, Hà Nội",7.95,"cầu diễn, Phường Cầu Diễn, Quận Nam Từ Liêm, Hà Nội",39,4,5,6,Sổ hồng,3/25/2026
"Bán Nhà riêng tạiTrần Quốc Hoàn, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội",20.5,"Trần Quốc Hoàn, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội",55,5,6,8,Sổ hồng,3/25/2026
"Bán Nhà riêng tạicầu giấy, Phường Quan Hoa, Quận Cầu Giấy, Hà Nội",7.7,"cầu giấy, Phường Quan Hoa, Quận Cầu Giấy, Hà Nội",35,3,4,10,Sổ hồng,3/25/2026
"Bán Nhà riêng tạiThanh Nhàn, Phường Thanh Nhàn, Quận Hai Bà Trưng, Hà Nội",7.45,"Thanh Nhàn, Phường Thanh Nhàn, Quận Hai Bà Trưng, Hà Nội",28,3,3,8,Sổ hồng,3/25/2026
"Bán Nhà biệt thự, liền kề tạiKĐT Trung Văn, Phường Trung Văn, Quận Nam Từ Liêm, Hà Nội",78.8,"KĐT Trung Văn, Phường Trung Văn, Quận Nam Từ Liêm, Hà Nội",170,6,4,11,Sổ hồng,3/25/2026
"Bán Nhà riêng tạiPhạm Văn Nghị, Phường Cổ Nhuế 2, Quận Bắc Từ Liêm, Hà Nội",7.5,"Phạm Văn Nghị, Phường Cổ Nhuế 2, Quận Bắc Từ Liêm, Hà Nội",37,3,4,5,Giấy tờ không xác định,3/25/2026
"Bán Nhà riêng tạiNgọc trục, Phường Đại Mỗ, Quận Nam Từ Liêm, Hà Nội",10.3,"Ngọc trục, Phường Đại Mỗ, Quận Nam Từ Liêm, Hà Nội",60,3,3,4,Sổ hồng,3/25/2026
"Bán Nhà riêng tạiĐường Ngọc Lâm, Phường Bồ Đề, Quận Long Biên, Hà Nội",6.75,"Đường Ngọc Lâm, Phường Bồ Đề, Quận Long Biên, Hà Nội",35,4,3,5,Sổ hồng,3/25/2026
"Bán Nhà riêng tạiLạc Trung, Phường Vĩnh Tuy, Quận Hai Bà Trưng, Hà Nội",9.9,"Lạc Trung, Phường Vĩnh Tuy, Quận Hai Bà Trưng, Hà Nội",36,5,3,5,Sổ hồng,3/25/2026
"Bán Nhà riêng tạiCổ Nhuế, Phường Cổ Nhuế 2, Quận Bắc Từ Liêm, Hà Nội",17.4,"Cổ Nhuế, Phường Cổ Nhuế 2, Quận Bắc Từ Liêm, Hà Nội",55,3,6,7,Sổ hồng,3/25/2026
"Bán Nhà riêng tạixuân phương, Phường Xuân Phương, Quận Nam Từ Liêm, Hà Nội",7.65,"xuân phương, Phường Xuân Phương, Quận Nam Từ Liêm, Hà Nội",35,4,6,10,Giấy tờ không xác định,3/25/2026
"Bán Nhà riêng tạiNguyễn Viết Xuân, Phường Khương Mai, Quận Thanh Xuân, Hà Nội",9.9,"Nguyễn Viết Xuân, Phường Khương Mai, Quận Thanh Xuân, Hà Nội",37,3,4,6,Sổ hồng,3/25/2026
"Bán Nhà riêng tạiLò Đúc, Phường Đống Mác, Quận Hai Bà Trưng, Hà Nội",12.6,"Lò Đúc, Phường Đống Mác, Quận Hai Bà Trưng, Hà Nội",42,4,4,5,Sổ hồng,3/25/2026
"Bán Nhà riêng tạiLò Đúc, Phường Đồng Nhân, Quận Hai Bà Trưng, Hà Nội",5.2,"Lò Đúc, Phường Đồng Nhân, Quận Hai Bà Trưng, Hà Nội",16,3,3,7,Sổ hồng,3/25/2026
"Bán Nhà riêng tạiKim Đồng, Phường Giáp Bát, Quận Hoàng Mai, Hà Nội",8.99,"Kim Đồng, Phường Giáp Bát, Quận Hoàng Mai, Hà Nội",40.1,4,3,6,Sổ hồng,3/25/2026
"Bán Nhà mặt phố tạiTam Trinh, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội",19.5,"Tam Trinh, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội",52,4,6,8,Sổ hồng,3/25/2026
"Bán Nhà riêng tạiThái Hà, Phường Trung Liệt, Quận Đống Đa, Hà Nội",12.8,"Thái Hà, Phường Trung Liệt, Quận Đống Đa, Hà Nội",39,4,6,7,Sổ hồng,3/25/2026
"Bán Nhà riêng tạitrần quốc vượng, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội",15,"trần quốc vượng, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội",50,4,6,7,Sổ hồng,3/24/2026
"Bán Nhà riêng tạilê đức thọ, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội",9.5,"lê đức thọ, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội",38,4,5,8,Giấy tờ không xác định,3/24/2026
"Bán Nhà riêng tạiNguyễn Tri Phương, Phường Điện Biên, Quận Ba Đình, Hà Nội",70.5,"Nguyễn Tri Phương, Phường Điện Biên, Quận Ba Đình, Hà Nội",62,5,4,21,Sổ hồng,3/25/2026
"Bán Nhà riêng tạiNGUYỄN KHANG, Phường Yên Hoà, Quận Cầu Giấy, Hà Nội",29.8,"NGUYỄN KHANG, Phường Yên Hoà, Quận Cầu Giấy, Hà Nội",90,7,7,7,Sổ hồng,3/24/2026
"Bán Nhà biệt thự, liền kề theo dự ánThe Terra An Hưng tại The Terra An Hưng, Phường Dương Nội, Quận Hà Đông, Hà Nội",42,"The Terra An Hưng, Phường Dương Nội, Quận Hà Đông, Hà Nội",141,8,5,8,Sổ hồng,3/25/2026
"Bán Nhà biệt thự, liền kề theo dự ánMailand Hanoi City tại Mailand Hanoi City, Xã An Khánh, Huyện Hoài Đức, Hà Nội",27,"Mailand Hanoi City, Xã An Khánh, Huyện Hoài Đức, Hà Nội",135,4,4,7,Sổ hồng,3/25/2026
"Bán Nhà riêng tạiBà Triệu, Phường Tràng Tiền, Quận Hoàn Kiếm, Hà Nội",18.5,"Bà Triệu, Phường Tràng Tiền, Quận Hoàn Kiếm, Hà Nội",60,2,2,6,Sổ hồng,3/25/2026
"Bán Nhà riêng tạiNguyễn Trãi, Phường Thanh Xuân Trung, Quận Thanh Xuân, Hà Nội",7.5,"Nguyễn Trãi, Phường Thanh Xuân Trung, Quận Thanh Xuân, Hà Nội",40,4,3,4,Sổ hồng,3/25/2026
"Bán Nhà riêng tạiHồ tùng mậu, Phường Mai Dịch, Quận Cầu Giấy, Hà Nội",8.2,"Hồ tùng mậu, Phường Mai Dịch, Quận Cầu Giấy, Hà Nội",32,3,4,5,Sổ hồng,3/24/2026
"Bán Nhà biệt thự, liền kề theo dự ánKhu đô thị Trung Văn - Vinaconex 3 tại Khu đô thị Trung Văn - Vinaconex 3, TRUNG VĂN, Phường Trung Văn, Quận Nam Từ Liêm, Hà Nội",75,"Khu đô thị Trung Văn - Vinaconex 3, TRUNG VĂN, Phường Trung Văn, Quận Nam Từ Liêm, Hà Nội",180,5,5,11,Sổ hồng,3/24/2026
"Bán Nhà phố thương mại tạiLê văn lương, Phường Trung Hoà, Quận Cầu Giấy, Hà Nội",58,"Lê văn lương, Phường Trung Hoà, Quận Cầu Giấy, Hà Nội",85,7,8,8,Sổ hồng,3/24/2026
"Bán Nhà riêng tạiMễ trì thượng, Phường Mễ Trì, Quận Nam Từ Liêm, Hà Nội",7.6,"Mễ trì thượng, Phường Mễ Trì, Quận Nam Từ Liêm, Hà Nội",35,3,4,7,Sổ hồng,3/24/2026
"Bán Nhà mặt phố tạiKHÂM THIÊM, Phường Khâm Thiên, Quận Đống Đa, Hà Nội",56,"KHÂM THIÊM, Phường Khâm Thiên, Quận Đống Đa, Hà Nội",110,5,6,8,Sổ hồng,3/24/2026
"Bán Nhà biệt thự, liền kề theo dự ánVinhomes Ocean Park Gia Lâm tại Vinhomes Ocean Park Gia Lâm, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",16.5,"Vinhomes Ocean Park Gia Lâm, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",68,4,5,6,Sổ hồng,3/24/2026
"Bán Nhà riêng tạiĐường Nguyễn Khánh Toàn, Phường Quan Hoa, Quận Cầu Giấy, Hà Nội",56,"Đường Nguyễn Khánh Toàn, Phường Quan Hoa, Quận Cầu Giấy, Hà Nội",180,35,36,9,Sổ hồng,3/24/2026
"Bán Nhà riêng tạilê đức thọ, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội",14,"lê đức thọ, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội",65,4,5,8,Sổ hồng,3/24/2026
"Bán Nhà biệt thự, liền kề theo dự ánVinhomes Ocean Park Gia Lâm tại Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",40,"Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",210,3,4,7,Sổ hồng,3/24/2026
"Bán Nhà riêng tạiMỹ đình, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội",8.8,"Mỹ đình, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội",38,4,5,6,Sổ hồng,3/24/2026
"Bán Nhà riêng tạiĐại mỗ, Phường Đại Mỗ, Quận Nam Từ Liêm, Hà Nội",11.8,"Đại mỗ, Phường Đại Mỗ, Quận Nam Từ Liêm, Hà Nội",40,4,6,8,Sổ hồng,3/24/2026
"Bán Nhà riêng tạiMỹ đình, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội",10.5,"Mỹ đình, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội",42,4,5,7,Sổ hồng,3/24/2026
"Bán Nhà riêng tạiThị trấn Chúc Sơn, Huyện Chương Mỹ, Hà Nội",4.25,"Thị trấn Chúc Sơn, Huyện Chương Mỹ, Hà Nội",43.5,4,3,8,Sổ hồng,3/24/2026
"Bán Nhà mặt phố tạiHÒA MÃ, Phường Cầu Dền, Quận Hai Bà Trưng, Hà Nội",240,"HÒA MÃ, Phường Cầu Dền, Quận Hai Bà Trưng, Hà Nội",200,11,11,11,Sổ hồng,3/24/2026
"Bán Nhà riêng tạiđông ngạc, Phường Đông Ngạc, Quận Bắc Từ Liêm, Hà Nội",7.9,"đông ngạc, Phường Đông Ngạc, Quận Bắc Từ Liêm, Hà Nội",36,3,4,5,Sổ hồng,3/24/2026
"Bán Nhà riêng tạitân mai, Phường Tân Mai, Quận Hoàng Mai, Hà Nội",11.2,"tân mai, Phường Tân Mai, Quận Hoàng Mai, Hà Nội",41,4,4,5,Sổ hồng,3/24/2026
"Bán Nhà riêng tạiHoàng Đôn Hòa, Phường Kiến Hưng, Quận Hà Đông, Hà Nội",7.2,"Hoàng Đôn Hòa, Phường Kiến Hưng, Quận Hà Đông, Hà Nội",37,4,4,11,Sổ hồng,3/24/2026
"Bán Nhà riêng tạiTRƯỜNG CHINH, Phường Phương Mai, Quận Đống Đa, Hà Nội",23.2,"TRƯỜNG CHINH, Phường Phương Mai, Quận Đống Đa, Hà Nội",70,8,6,8,Sổ hồng,3/24/2026
"Bán Nhà riêng tạiKim Ngưu, Phường Vĩnh Tuy, Quận Hai Bà Trưng, Hà Nội",14.8,"Kim Ngưu, Phường Vĩnh Tuy, Quận Hai Bà Trưng, Hà Nội",41,3,5,5,Sổ hồng,3/24/2026
"Bán Nhà riêng tạibắc sơn, Thị trấn Chúc Sơn, Huyện Chương Mỹ, Hà Nội",4.25,"bắc sơn, Thị trấn Chúc Sơn, Huyện Chương Mỹ, Hà Nội",45,5,3,5,Sổ hồng,3/24/2026
